,Judger A,Judger B,Judger C,NOC Code,Result
591,J2,J6,J5,ROC,0.0
592,J2,J6,J7,ROC,-9.203606311044331e-06
593,J2,J6,J8,ROC,0.0
594,J2,J6,J9,ROC,-9.376408715251701e-06
595,J2,J7,J1,ROC,-2.148760330578513e-06
596,J2,J7,J3,ROC,-2.734785875281743e-06
597,J2,J7,J4,ROC,1.0653643876784371e-05
598,J2,J7,J5,ROC,0.0
599,J2,J7,J6,ROC,-1.713749060856499e-05
600,J2,J7,J8,ROC,-4.7332832456799417e-07
601,J2,J7,J9,ROC,-3.1029301277235183e-06
602,J2,J8,J1,ROC,-9.391435011269721e-07
603,J2,J8,J3,ROC,0.0
604,J2,J8,J4,ROC,0.0
605,J2,J8,J5,ROC,0.0
606,J2,J8,J6,ROC,0.0
607,J2,J8,J7,ROC,-1.7806160781367385e-06
608,J2,J8,J9,ROC,-2.7633358377160035e-05
609,J2,J9,J1,ROC,4.7332832456799396e-07
610,J2,J9,J3,ROC,-9.616829451540195e-07
611,J2,J9,J4,ROC,6.386175807663406e-07
612,J2,J9,J5,ROC,0.0
613,J2,J9,J6,ROC,-4.635612321562735e-06
614,J2,J9,J7,ROC,-3.3809166040570937e-07
615,J2,J9,J8,ROC,-2.321562734785875e-06
616,J3,J1,J2,ROC,-4.808414725770096e-07
617,J3,J1,J4,ROC,-1.5897821187077387e-05
618,J3,J1,J5,ROC,0.0
619,J3,J1,J6,ROC,-1.4244928625093915e-05
620,J3,J1,J7,ROC,2.6040570999248685e-05
621,J3,J1,J8,ROC,0.0
622,J3,J1,J9,ROC,-1.5777610818933126e-06
623,J3,J2,J1,ROC,-1.510142749812171e-06
624,J3,J2,J4,ROC,8.895567242674682e-06
625,J3,J2,J5,ROC,0.0
626,J3,J2,J6,ROC,3.448534936138244e-06
627,J3,J2,J7,ROC,2.6003005259203614e-05
628,J3,J2,J8,ROC,0.0
629,J3,J2,J9,ROC,1.8437265214124723e-05
630,J3,J4,J1,ROC,-5.409466566491359e-06
631,J3,J4,J2,ROC,-3.358377160030053e-06
632,J3,J4,J5,ROC,0.0
633,J3,J4,J6,ROC,0.0
634,J3,J4,J7,ROC,3.0052592036063106e-06
635,J3,J4,J8,ROC,0.0
636,J3,J4,J9,ROC,-1.803155522163787e-07
637,J3,J5,J1,ROC,-2.7798647633358375e-07
638,J3,J5,J2,ROC,-1.277235161532682e-07
639,J3,J5,J4,ROC,0.0
640,J3,J5,J6,ROC,0.0
641,J3,J5,J7,ROC,0.0
642,J3,J5,J8,ROC,0.0
643,J3,J5,J9,ROC,0.0
644,J3,J6,J1,ROC,-4.5604808414725775e-06
645,J3,J6,J2,ROC,-1.8782870022539433e-07
646,J3,J6,J4,ROC,0.0
647,J3,J6,J5,ROC,0.0
648,J3,J6,J7,ROC,-5.792637114951166e-06
649,J3,J6,J8,ROC,0.0
650,J3,J6,J9,ROC,-2.449286250939144e-06
651,J3,J7,J1,ROC,-3.2306536438767847e-07
652,J3,J7,J2,ROC,-7.513148009015777e-07
653,J3,J7,J4,ROC,1.7205108940646125e-06
654,J3,J7,J5,ROC,0.0
655,J3,J7,J6,ROC,-2.2915101427498128e-06
656,J3,J7,J8,ROC,0.0
657,J3,J7,J9,ROC,-9.015777610818911e-08
658,J3,J8,J1,ROC,4.365138993238168e-06
659,J3,J8,J2,ROC,-3.531179564237414e-07
660,J3,J8,J4,ROC,0.0
661,J3,J8,J5,ROC,0.0
662,J3,J8,J6,ROC,0.0
663,J3,J8,J7,ROC,2.051089406461308e-06
664,J3,J8,J9,ROC,-5.484598046581519e-06
665,J3,J9,J1,ROC,-1.6979714500375656e-06
666,J3,J9,J2,ROC,1.0120210368144254e-05
667,J3,J9,J4,ROC,6.010518407212622e-07
668,J3,J9,J5,ROC,0.0
669,J3,J9,J6,ROC,-3.966942148760331e-06
670,J3,J9,J7,ROC,5.108940646130724e-07
671,J3,J9,J8,ROC,0.0
672,J4,J1,J2,ROC,-7.963936889556721e-07
673,J4,J1,J3,ROC,2.9752066115702474e-06
674,J4,J1,J5,ROC,0.0
675,J4,J1,J6,ROC,0.0
676,J4,J1,J7,ROC,-2.70473328324568e-06
677,J4,J1,J8,ROC,0.0
678,J4,J1,J9,ROC,-4.958677685950414e-07
679,J4,J2,J1,ROC,-9.992486851990985e-07
680,J4,J2,J3,ROC,4.132231404958678e-07
681,J4,J2,J5,ROC,0.0
682,J4,J2,J6,ROC,0.0
683,J4,J2,J7,ROC,-8.279489105935388e-06
684,J4,J2,J8,ROC,0.0
685,J4,J2,J9,ROC,-4.282494365138994e-06
686,J4,J3,J1,ROC,-3.3809166040571e-06
687,J4,J3,J2,ROC,-2.8625093914350124e-06
688,J4,J3,J5,ROC,0.0
689,J4,J3,J6,ROC,0.0
690,J4,J3,J7,ROC,2.2614575507137483e-06
691,J4,J3,J8,ROC,0.0
692,J4,J3,J9,ROC,-1.352366641622841e-07
693,J4,J5,J1,ROC,3.305785123966942e-07
694,J4,J5,J2,ROC,3.606311044327573e-07
695,J4,J5,J3,ROC,0.0
696,J4,J5,J6,ROC,0.0
697,J4,J5,J7,ROC,0.0
698,J4,J5,J8,ROC,0.0
699,J4,J5,J9,ROC,0.0
700,J4,J6,J1,ROC,3.020285499624344e-06
701,J4,J6,J2,ROC,7.430503380916606e-06
702,J4,J6,J3,ROC,3.4861006761833215e-06
703,J4,J6,J5,ROC,0.0
704,J4,J6,J7,ROC,1.129977460555973e-05
705,J4,J6,J8,ROC,0.0
706,J4,J6,J9,ROC,-4.387678437265214e-06
707,J4,J7,J1,ROC,-9.579263711495118e-06
708,J4,J7,J2,ROC,1.2156273478587532e-05
709,J4,J7,J3,ROC,-1.2922614575507137e-06
710,J4,J7,J5,ROC,0.0
711,J4,J7,J6,ROC,0.0
712,J4,J7,J8,ROC,0.0
713,J4,J7,J9,ROC,1.044327573253193e-06
714,J4,J8,J1,ROC,-2.0435762584522905e-06
715,J4,J8,J2,ROC,-1.4575507137490614e-06
716,J4,J8,J3,ROC,0.0
717,J4,J8,J5,ROC,0.0
718,J4,J8,J6,ROC,0.0
719,J4,J8,J7,ROC,1.0818933132982718e-06
720,J4,J8,J9,ROC,-1.307287753568745e-06
721,J4,J9,J1,ROC,1.2990232907588284e-05
722,J4,J9,J2,ROC,-1.0578512396694218e-05
723,J4,J9,J3,ROC,-1.3478587528174305e-05
724,J4,J9,J5,ROC,0.0
725,J4,J9,J6,ROC,0.0
726,J4,J9,J7,ROC,-7.15251690458302e-06
727,J4,J9,J8,ROC,0.0
728,J5,J1,J2,ROC,3.8317054845980457e-07
729,J5,J1,J3,ROC,0.0
730,J5,J1,J4,ROC,0.0
731,J5,J1,J6,ROC,0.0
732,J5,J1,J7,ROC,0.0
733,J5,J1,J8,ROC,0.0
734,J5,J1,J9,ROC,0.0
735,J5,J2,J1,ROC,1.8256949661908339e-06
736,J5,J2,J3,ROC,0.0
737,J5,J2,J4,ROC,0.0
738,J5,J2,J6,ROC,0.0
739,J5,J2,J7,ROC,0.0
740,J5,J2,J8,ROC,0.0
741,J5,J2,J9,ROC,0.0
742,J5,J3,J1,ROC,-2.7047332832456795e-07
743,J5,J3,J2,ROC,-1.202103681442524e-07
744,J5,J3,J4,ROC,0.0
745,J5,J3,J6,ROC,0.0
746,J5,J3,J7,ROC,0.0
747,J5,J3,J8,ROC,0.0
748,J5,J3,J9,ROC,0.0
749,J5,J4,J1,ROC,3.7565740045078893e-07
750,J5,J4,J2,ROC,1.9534184823441018e-07
751,J5,J4,J3,ROC,0.0
752,J5,J4,J6,ROC,0.0
753,J5,J4,J7,ROC,0.0
754,J5,J4,J8,ROC,0.0
755,J5,J4,J9,ROC,0.0
756,J5,J6,J1,ROC,3.0728775356874534e-06
757,J5,J6,J2,ROC,1.848234410217881e-06
758,J5,J6,J3,ROC,0.0
759,J5,J6,J4,ROC,0.0
760,J5,J6,J7,ROC,0.0
761,J5,J6,J8,ROC,0.0
762,J5,J6,J9,ROC,0.0
763,J5,J7,J1,ROC,3.4560480841472575e-07
764,J5,J7,J2,ROC,0.0
765,J5,J7,J3,ROC,0.0
766,J5,J7,J4,ROC,0.0
767,J5,J7,J6,ROC,0.0
768,J5,J7,J8,ROC,0.0
769,J5,J7,J9,ROC,0.0
770,J5,J8,J1,ROC,6.942148760330579e-06
771,J5,J8,J2,ROC,4.64312546957175e-06
772,J5,J8,J3,ROC,0.0
773,J5,J8,J4,ROC,0.0
774,J5,J8,J6,ROC,0.0
775,J5,J8,J7,ROC,0.0
776,J5,J8,J9,ROC,0.0
777,J5,J9,J1,ROC,-7.963936889556725e-07
778,J5,J9,J2,ROC,-2.1187077385424493e-06
779,J5,J9,J3,ROC,0.0
780,J5,J9,J4,ROC,0.0
781,J5,J9,J6,ROC,0.0
782,J5,J9,J7,ROC,0.0
783,J5,J9,J8,ROC,0.0
784,J6,J1,J2,ROC,-8.940646130728776e-07
785,J6,J1,J3,ROC,5.289256198347109e-06
786,J6,J1,J4,ROC,0.0
787,J6,J1,J5,ROC,0.0
788,J6,J1,J7,ROC,1.2096168294515404e-05
789,J6,J1,J8,ROC,0.0
790,J6,J1,J9,ROC,-1.351615326821938e-05
791,J6,J2,J1,ROC,-1.6078136739293764e-06
792,J6,J2,J3,ROC,-8.782870022539443e-06
793,J6,J2,J4,ROC,0.0
794,J6,J2,J5,ROC,0.0
795,J6,J2,J7,ROC,-1.076634109691961e-05
796,J6,J2,J8,ROC,0.0
797,J6,J2,J9,ROC,-1.2426746806912098e-05
798,J6,J3,J1,ROC,-5.184072126220887e-06
799,J6,J3,J2,ROC,5.634861006761833e-07
800,J6,J3,J4,ROC,0.0
801,J6,J3,J5,ROC,0.0
802,J6,J3,J7,ROC,-8.016528925619836e-06
803,J6,J3,J8,ROC,0.0
804,J6,J3,J9,ROC,-1.1344853493613824e-06
805,J6,J4,J1,ROC,8.86551465063862e-06
806,J6,J4,J2,ROC,1.4507888805409468e-05
807,J6,J4,J3,ROC,1.3824192336589026e-06
808,J6,J4,J5,ROC,0.0
809,J6,J4,J7,ROC,7.4530428249436506e-06
810,J6,J4,J8,ROC,0.0
811,J6,J4,J9,ROC,-5.1239669421487594e-06
812,J6,J5,J1,ROC,4.207362885048835e-06
813,J6,J5,J2,ROC,1.652892561983471e-06
814,J6,J5,J3,ROC,0.0
815,J6,J5,J4,ROC,0.0
816,J6,J5,J7,ROC,0.0
817,J6,J5,J8,ROC,0.0
818,J6,J5,J9,ROC,0.0
819,J6,J7,J1,ROC,-1.8106686701728025e-06
820,J6,J7,J2,ROC,1.1314800901577765e-05
821,J6,J7,J3,ROC,-5.634861006761835e-07
822,J6,J7,J4,ROC,0.0
823,J6,J7,J5,ROC,0.0
824,J6,J7,J8,ROC,0.0
825,J6,J7,J9,ROC,-1.4876033057851233e-06
826,J6,J8,J1,ROC,7.452291510142748e-05
827,J6,J8,J2,ROC,2.725770097670924e-05
828,J6,J8,J3,ROC,0.0
829,J6,J8,J4,ROC,0.0
830,J6,J8,J5,ROC,0.0
831,J6,J8,J7,ROC,4.789631855747559e-05
832,J6,J8,J9,ROC,-1.2141247182569499e-05
833,J6,J9,J1,ROC,1.2426746806912097e-05
834,J6,J9,J2,ROC,2.7821187077385433e-05
835,J6,J9,J3,ROC,-1.7422990232907587e-05
836,J6,J9,J4,ROC,0.0
837,J6,J9,J5,ROC,0.0
838,J6,J9,J7,ROC,-9.812171299774606e-06
839,J6,J9,J8,ROC,0.0
840,J7,J1,J2,ROC,-3.3208114199849736e-06
841,J7,J1,J3,ROC,-3.200601051840722e-06
842,J7,J1,J4,ROC,1.0405709992486855e-05
843,J7,J1,J5,ROC,0.0
844,J7,J1,J6,ROC,4.7332832456799327e-07
845,J7,J1,J8,ROC,1.254695717505635e-06
846,J7,J1,J9,ROC,4.207362885048835e-06
847,J7,J2,J1,ROC,-4.057099924868516e-07
848,J7,J2,J3,ROC,-3.5762584522915094e-06
849,J7,J2,J4,ROC,1.3703981968444784e-05
850,J7,J2,J5,ROC,0.0
851,J7,J2,J6,ROC,-1.3027798647633362e-05
852,J7,J2,J8,ROC,-1.2772351615326834e-07
853,J7,J2,J9,ROC,-1.1119459053343346e-06
854,J7,J3,J1,ROC,-7.513148009015779e-07
855,J7,J3,J2,ROC,-6.160781367392938e-07
856,J7,J3,J4,ROC,1.8557475582268973e-06
857,J7,J3,J5,ROC,0.0
858,J7,J3,J6,ROC,-2.178812922614576e-06
859,J7,J3,J8,ROC,0.0
860,J7,J3,J9,ROC,-2.3290758827948915e-06
861,J7,J4,J1,ROC,-9.579263711495118e-06
862,J7,J4,J2,ROC,1.2096168294515406e-05
863,J7,J4,J3,ROC,-1.0668670172802404e-06
864,J7,J4,J5,ROC,0.0
865,J7,J4,J6,ROC,0.0
866,J7,J4,J8,ROC,0.0
867,J7,J4,J9,ROC,1.7430503380916605e-06
868,J7,J5,J1,ROC,2.854996243425995e-07
869,J7,J5,J2,ROC,0.0
870,J7,J5,J3,ROC,0.0
871,J7,J5,J4,ROC,0.0
872,J7,J5,J6,ROC,0.0
873,J7,J5,J8,ROC,0.0
874,J7,J5,J9,ROC,0.0
875,J7,J6,J1,ROC,-2.7573253193087904e-06
876,J7,J6,J2,ROC,1.2561983471074383e-05
877,J7,J6,J3,ROC,-1.6153268219383922e-06
878,J7,J6,J4,ROC,0.0
879,J7,J6,J5,ROC,0.0
880,J7,J6,J8,ROC,0.0
881,J7,J6,J9,ROC,-6.235912847483095e-07
882,J7,J8,J1,ROC,-1.7821187077385427e-05
883,J7,J8,J2,ROC,-1.0067618332081143e-05
884,J7,J8,J3,ROC,0.0
885,J7,J8,J4,ROC,0.0
886,J7,J8,J5,ROC,0.0
887,J7,J8,J6,ROC,0.0
888,J7,J8,J9,ROC,1.0368144252441775e-06
889,J7,J9,J1,ROC,-1.2321562734785875e-06
890,J7,J9,J2,ROC,-3.223140495867769e-06
891,J7,J9,J3,ROC,1.750563486100676e-06
892,J7,J9,J4,ROC,7.362885048835464e-07
893,J7,J9,J5,ROC,0.0
894,J7,J9,J6,ROC,-2.4943651389932395e-06
895,J7,J9,J8,ROC,3.606311044327573e-07
896,J8,J1,J2,ROC,1.825694966190834e-06
897,J8,J1,J3,ROC,0.0
898,J8,J1,J4,ROC,0.0
899,J8,J1,J5,ROC,0.0
900,J8,J1,J6,ROC,0.0
901,J8,J1,J7,ROC,-2.93764087152517e-06
902,J8,J1,J9,ROC,3.395942900075132e-06
903,J8,J2,J1,ROC,-4.057099924868518e-07
904,J8,J2,J3,ROC,0.0
905,J8,J2,J4,ROC,0.0
906,J8,J2,J5,ROC,0.0
907,J8,J2,J6,ROC,0.0
908,J8,J2,J7,ROC,-2.7047332832456796e-06
909,J8,J2,J9,ROC,-2.9616829451540196e-05
910,J8,J3,J1,ROC,1.6904583020285498e-06
911,J8,J3,J2,ROC,3.7565740045078475e-08
912,J8,J3,J4,ROC,0.0
913,J8,J3,J5,ROC,0.0
914,J8,J3,J6,ROC,0.0
915,J8,J3,J7,ROC,1.8933132982719758e-06
916,J8,J3,J9,ROC,-6.656649135987977e-06
917,J8,J4,J1,ROC,-2.960180315552218e-06
918,J8,J4,J2,ROC,-4.0721262208865515e-06
919,J8,J4,J3,ROC,0.0
920,J8,J4,J5,ROC,0.0
921,J8,J4,J6,ROC,0.0
922,J8,J4,J7,ROC,-2.2539444027047142e-08
923,J8,J4,J9,ROC,-1.9459053343350866e-06
924,J8,J5,J1,ROC,5.304282494365141e-06
925,J8,J5,J2,ROC,5.018782870022542e-06
926,J8,J5,J3,ROC,0.0
927,J8,J5,J4,ROC,0.0
928,J8,J5,J6,ROC,0.0
929,J8,J5,J7,ROC,0.0
930,J8,J5,J9,ROC,0.0
931,J8,J6,J1,ROC,7.051089406461308e-05
932,J8,J6,J2,ROC,3.011269722013524e-05
933,J8,J6,J3,ROC,0.0
934,J8,J6,J4,ROC,0.0
935,J8,J6,J5,ROC,0.0
936,J8,J6,J7,ROC,4.3200601051840724e-05
937,J8,J6,J9,ROC,-1.0773854244928624e-05
938,J8,J7,J1,ROC,-1.5236664162284002e-05
939,J8,J7,J2,ROC,-8.549962434259955e-06
940,J8,J7,J3,ROC,0.0
941,J8,J7,J4,ROC,0.0
942,J8,J7,J5,ROC,0.0
943,J8,J7,J6,ROC,0.0
944,J8,J7,J9,ROC,1.8106686701728012e-06
945,J8,J9,J1,ROC,-1.1059353869271222e-05
946,J8,J9,J2,ROC,-5.2817430503380905e-06
947,J8,J9,J3,ROC,0.0
948,J8,J9,J4,ROC,0.0
949,J8,J9,J5,ROC,0.0
950,J8,J9,J6,ROC,0.0
951,J8,J9,J7,ROC,3.0353117956423746e-06
952,J9,J1,J2,ROC,1.4425244177310294e-05
953,J9,J1,J3,ROC,-1.7731029301277237e-06
954,J9,J1,J4,ROC,-3.5311795642374197e-07
955,J9,J1,J5,ROC,0.0
956,J9,J1,J6,ROC,-8.41472577009766e-07
957,J9,J1,J7,ROC,2.471825694966191e-06
958,J9,J1,J8,ROC,-3.6363636363636366e-06
959,J9,J2,J1,ROC,1.5026296018031558e-08
960,J9,J2,J3,ROC,-8.79038317054846e-07
961,J9,J2,J4,ROC,1.5101427498121715e-06
962,J9,J2,J5,ROC,0.0
963,J9,J2,J6,ROC,-2.8399699474079644e-06
964,J9,J2,J7,ROC,5.108940646130741e-07
965,J9,J2,J8,ROC,-1.6003005259203606e-06
966,J9,J3,J1,ROC,-2.607062359128475e-06
967,J9,J3,J2,ROC,6.641622839969947e-06
968,J9,J3,J4,ROC,4.432757325319315e-07
969,J9,J3,J5,ROC,0.0
970,J9,J3,J6,ROC,-5.477084898572502e-06
971,J9,J3,J7,ROC,-1.1720510894064607e-06
972,J9,J3,J8,ROC,0.0
973,J9,J4,J1,ROC,7.438016528925623e-06
974,J9,J4,J2,ROC,-1.1172051089406462e-05
975,J9,J4,J3,ROC,-7.302779864763339e-06
976,J9,J4,J5,ROC,0.0
977,J9,J4,J6,ROC,0.0
978,J9,J4,J7,ROC,-4.335086401202104e-06
979,J9,J4,J8,ROC,0.0
980,J9,J5,J1,ROC,-8.264462809917355e-07
981,J9,J5,J2,ROC,-2.0210368144252446e-06
982,J9,J5,J3,ROC,0.0
983,J9,J5,J4,ROC,0.0
984,J9,J5,J6,ROC,0.0
985,J9,J5,J7,ROC,0.0
986,J9,J5,J8,ROC,0.0
987,J9,J6,J1,ROC,1.151014274981217e-05
988,J9,J6,J2,ROC,2.926371149511645e-05
989,J9,J6,J3,ROC,-1.462809917355372e-05
990,J9,J6,J4,ROC,0.0
991,J9,J6,J5,ROC,0.0
992,J9,J6,J7,ROC,-1.8129226145755072e-05
993,J9,J6,J8,ROC,0.0
994,J9,J7,J1,ROC,-5.334335086401195e-07
995,J9,J7,J2,ROC,-4.823441021788129e-06
996,J9,J7,J3,ROC,7.663410969196093e-07
997,J9,J7,J4,ROC,9.466566491359882e-07
998,J9,J7,J5,ROC,0.0
999,J9,J7,J6,ROC,-1.5477084898572503e-06
1000,J9,J7,J8,ROC,3.155522163786626e-07
1001,J9,J8,J1,ROC,-1.601803155522164e-05
1002,J9,J8,J2,ROC,-1.02854996243426e-05
1003,J9,J8,J3,ROC,0.0
1004,J9,J8,J4,ROC,0.0
1005,J9,J8,J5,ROC,0.0
1006,J9,J8,J6,ROC,0.0
1007,J9,J8,J7,ROC,2.193839218632607e-06
1008,J1,J2,J3,JPN,-1.4763335837716009e-05
1009,J1,J2,J4,JPN,-1.4613072877535689e-05
1010,J1,J2,J5,JPN,-1.1269722013523668e-07
1011,J1,J2,J6,JPN,-3.8091660405710005e-06
1012,J1,J2,J7,JPN,8.715251690458307e-07
1013,J1,J2,J8,JPN,-1.5176558978211869e-06
1014,J1,J2,J9,JPN,-3.5236664162284003e-06
1015,J1,J3,J2,JPN,-7.918858001502631e-06
1016,J1,J3,J4,JPN,-4.5679939894815935e-06
1017,J1,J3,J5,JPN,1.0518407212622112e-07
1018,J1,J3,J6,JPN,-2.3441021788129227e-06
1019,J1,J3,J7,JPN,1.1419984973703984e-06
1020,J1,J3,J8,JPN,7.362885048835461e-07
1021,J1,J3,J9,JPN,-8.835462058602555e-06
1022,J1,J4,J2,JPN,-2.8775356874530423e-06
1023,J1,J4,J3,JPN,8.715251690458301e-07
1024,J1,J4,J5,JPN,1.5176558978211869e-06
1025,J1,J4,J6,JPN,-3.0879038317054854e-06
1026,J1,J4,J7,JPN,4.147257700976709e-06
1027,J1,J4,J8,JPN,1.8632607062359129e-06
1028,J1,J4,J9,JPN,-8.70022539444027e-06
1029,J1,J5,J2,JPN,-2.096168294515402e-06
1030,J1,J5,J3,JPN,5.259203606311065e-08
1031,J1,J5,J4,JPN,9.241172051089408e-06
1032,J1,J5,J6,JPN,0.0
1033,J1,J5,J7,JPN,-7.610818933132983e-06
1034,J1,J5,J8,JPN,0.0
1035,J1,J5,J9,JPN,-1.4921111945905335e-05
1036,J1,J6,J2,JPN,-2.7205108940646138e-05
1037,J1,J6,J3,JPN,-3.0428249436513902e-06
1038,J1,J6,J4,JPN,-2.5702479338842987e-05
1039,J1,J6,J5,JPN,0.0
1040,J1,J6,J7,JPN,1.3343350864012022e-05
1041,J1,J6,J8,JPN,-4.808414725770098e-06
1042,J1,J6,J9,JPN,-1.1855747558226899e-05
1043,J1,J7,J2,JPN,-1.0060105184072127e-05
1044,J1,J7,J3,JPN,-1.3215627347858755e-05
1045,J1,J7,J4,JPN,3.0879038317054845e-05
1046,J1,J7,J5,JPN,-5.274229902329075e-06
1047,J1,J7,J6,JPN,-2.2088655146506397e-06
1048,J1,J7,J8,JPN,1.9534184823441018e-07
1049,J1,J7,J9,JPN,-6.235912847483098e-06
1050,J1,J8,J2,JPN,6.92787377911345e-05
1051,J1,J8,J3,JPN,1.9474079639368898e-05
1052,J1,J8,J4,JPN,0.00021126972201352374
1053,J1,J8,J5,JPN,0.0
1054,J1,J8,J6,JPN,7.19459053343351e-05
1055,J1,J8,J7,JPN,2.6386175807663405e-05
1056,J1,J8,J9,JPN,7.959429000751315e-05
1057,J1,J9,J2,JPN,-3.0277986476333586e-06
1058,J1,J9,J3,JPN,-5.649887302779864e-06
1059,J1,J9,J4,JPN,-2.4214876033057855e-05
1060,J1,J9,J5,JPN,-7.167543200601054e-06
1061,J1,J9,J6,JPN,5.559729526671677e-06
1062,J1,J9,J7,JPN,-5.935386927122462e-07
1063,J1,J9,J8,JPN,-2.126220886551465e-06
1064,J2,J1,J3,JPN,-1.4808414725770102e-05
1065,J2,J1,J4,JPN,-9.188580015026299e-06
1066,J2,J1,J5,JPN,-6.235912847483091e-07
1067,J2,J1,J6,JPN,-7.295266716754321e-06
1068,J2,J1,J7,JPN,-6.010518407212635e-08
1069,J2,J1,J8,JPN,-1.3298271975957926e-06
1070,J2,J1,J9,JPN,-3.4109691960931636e-06
1071,J2,J3,J1,JPN,-3.7565740045078897e-06
1072,J2,J3,J4,JPN,6.461307287753568e-07
1073,J2,J3,J5,JPN,3.0353117956423746e-06
1074,J2,J3,J6,JPN,9.015777610818933e-06
1075,J2,J3,J7,JPN,1.8782870022539436e-07
1076,J2,J3,J8,JPN,-5.033809166040565e-07
1077,J2,J3,J9,JPN,2.7798647633358367e-06
1078,J2,J4,J1,JPN,-1.5206611570247935e-05
1079,J2,J4,J3,JPN,6.235912847483094e-07
1080,J2,J4,J5,JPN,1.6228399699474076e-06
1081,J2,J4,J6,JPN,-7.43801652892562e-06
1082,J2,J4,J7,JPN,-1.0067618332081143e-06
1083,J2,J4,J8,JPN,-1.7685950413223146e-05
1084,J2,J4,J9,JPN,-5.3493613824192354e-06
1085,J2,J5,J1,JPN,-9.834710743801655e-06
1086,J2,J5,J3,JPN,-8.955672426746806e-06
1087,J2,J5,J4,JPN,-5.4996243425995505e-06
1088,J2,J5,J6,JPN,0.0
1089,J2,J5,J7,JPN,-4.8835462058602565e-06
1090,J2,J5,J8,JPN,0.0
1091,J2,J5,J9,JPN,-4.477836213373403e-06
1092,J2,J6,J1,JPN,-7.708489857250188e-06
1093,J2,J6,J3,JPN,-1.1555221637866265e-05
1094,J2,J6,J4,JPN,-9.015777610818955e-08
1095,J2,J6,J5,JPN,0.0
1096,J2,J6,J7,JPN,-1.5477084898572497e-06
1097,J2,J6,J8,JPN,-8.24192336589031e-06
1098,J2,J6,J9,JPN,-1.6453794139744556e-06
1099,J2,J7,J1,JPN,-4.267468069120963e-06
1100,J2,J7,J3,JPN,-1.5582268970698725e-05
1101,J2,J7,J4,JPN,-4.372652141247184e-06
1102,J2,J7,J5,JPN,-1.1540195341848238e-05
1103,J2,J7,J6,JPN,-1.2021036814425283e-07
1104,J2,J7,J8,JPN,-9.158527422990233e-06
1105,J2,J7,J9,JPN,-1.7956423741547712e-05
1106,J2,J8,J1,JPN,-5.785123966942149e-07
1107,J2,J8,J3,JPN,-6.528925619834712e-06
1108,J2,J8,J4,JPN,-2.393688955672427e-05
1109,J2,J8,J5,JPN,0.0
1110,J2,J8,J6,JPN,-2.5018782870022538e-06
1111,J2,J8,J7,JPN,-1.1269722013523662e-07
1112,J2,J8,J9,JPN,-8.790383170548471e-07
1113,J2,J9,J1,JPN,-6.829451540195343e-06
1114,J2,J9,J3,JPN,-8.6175807663411e-06
1115,J2,J9,J4,JPN,-7.83621337340346e-06
1116,J2,J9,J5,JPN,-3.5537190082644635e-06
1117,J2,J9,J6,JPN,-5.40946656649136e-06
1118,J2,J9,J7,JPN,-5.935386927122465e-06
1119,J2,J9,J8,JPN,-2.562734785875282e-05
1120,J3,J1,J2,JPN,-9.218632607062361e-06
1121,J3,J1,J4,JPN,-5.987978963185576e-06
1122,J3,J1,J5,JPN,7.062359128474831e-07
1123,J3,J1,J6,JPN,-1.0518407212622088e-06
1124,J3,J1,J7,JPN,9.992486851990983e-07
1125,J3,J1,J8,JPN,7.438016528925621e-07
1126,J3,J1,J9,JPN,-8.782870022539448e-06
1127,J3,J2,J1,JPN,-1.6453794139744558e-06
1128,J3,J2,J4,JPN,1.2772351615326814e-06
1129,J3,J2,J5,JPN,2.1938392186326076e-06
1130,J3,J2,J6,JPN,1.0578512396694218e-05
1131,J3,J2,J7,JPN,1.1344853493613826e-06
1132,J3,J2,J8,JPN,-3.981968444778366e-07
1133,J3,J2,J9,JPN,1.915852742299023e-06
1134,J3,J4,J1,JPN,5.135987978963186e-05
1135,J3,J4,J2,JPN,5.82794891059354e-05
1136,J3,J4,J5,JPN,-1.4274981217129979e-05
1137,J3,J4,J6,JPN,7.0473328324568e-06
1138,J3,J4,J7,JPN,-2.2299023290758832e-05
1139,J3,J4,J8,JPN,5.2990232907588295e-05
1140,J3,J4,J9,JPN,6.029301277235162e-05
1141,J3,J5,J1,JPN,-1.0097670924117206e-05
1142,J3,J5,J2,JPN,-7.926371149511645e-06
1143,J3,J5,J4,JPN,3.75657400450789e-07
1144,J3,J5,J6,JPN,0.0
1145,J3,J5,J7,JPN,-3.020285499624343e-06
1146,J3,J5,J8,JPN,0.0
1147,J3,J5,J9,JPN,-3.831705484598047e-06
1148,J3,J6,J1,JPN,6.010518407212643e-08
1149,J3,J6,J2,JPN,-6.836964688204358e-06
1150,J3,J6,J4,JPN,-7.888805409466573e-07
1151,J3,J6,J5,JPN,0.0
1152,J3,J6,J7,JPN,-1.148009015777611e-05
1153,J3,J6,J8,JPN,-1.8632607062359143e-06
1154,J3,J6,J9,JPN,-2.9827197595792643e-06
1155,J3,J7,J1,JPN,3.0954169797145006e-06
1156,J3,J7,J2,JPN,-1.1773102930127726e-05
1157,J3,J7,J4,JPN,-6.979714500375657e-06
1158,J3,J7,J5,JPN,-8.08414725770098e-06
1159,J3,J7,J6,JPN,-1.1795642374154774e-05
1160,J3,J7,J8,JPN,-1.825694966190834e-06
